TAXON_ORDER	CATEGORY	SPECIES_CODE	PRIMARY_COM_NAME	SCI_NAME	ORDER1	FAMILY	SPECIES_GROUP	REPORT_AS	ott_id	name	rank	tax_sources	flags	match_type	bio_concept_code
15730	species	johtot1	Johnson's Tody-Flycatcher	Poecilotriccus luluae	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599234	Poecilotriccus luluae	species	gbif:2483912,irmng:11444788		canonical_match	DB8D17D3
15731	species	wcttyr1	White-cheeked Tody-Flycatcher	Poecilotriccus albifacies	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599231	Poecilotriccus albifacies	species	gbif:2483870,irmng:10210688		canonical_match	4BEBB090
15732	species	bawtyr1	Black-and-white Tody-Flycatcher	Poecilotriccus capitalis	Passeriformes	Tyrannidae (Tyrant Flycatchers)			230701	Poecilotriccus capitalis	species	ncbi:360244,gbif:2483898,irmng:10459795		canonical_match	978B53CA
15733	species	buctof1	Buff-cheeked Tody-Flycatcher	Poecilotriccus senex	Passeriformes	Tyrannidae (Tyrant Flycatchers)			817081	Poecilotriccus senex	species	ncbi:1109094,gbif:2483896,irmng:10591819		canonical_match	6D460666
15734	species	rudtof1	Ruddy Tody-Flycatcher	Poecilotriccus russatus	Passeriformes	Tyrannidae (Tyrant Flycatchers)			946228	Poecilotriccus russatus	species	ncbi:649807,gbif:2483880,irmng:10786790		canonical_match	E847F0D4
15735	species	ocftof1	Ochre-faced Tody-Flycatcher	Poecilotriccus plumbeiceps	Passeriformes	Tyrannidae (Tyrant Flycatchers)			886235	Poecilotriccus plumbeiceps	species	ncbi:478615,gbif:2483906,irmng:11284573		canonical_match	712D944F
15740	species	smftof1	Smoky-fronted Tody-Flycatcher	Poecilotriccus fumifrons	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599233	Poecilotriccus fumifrons	species	gbif:2483892,irmng:10212814		canonical_match	7B80B483
15743	species	ruftof1	Rusty-fronted Tody-Flycatcher	Poecilotriccus latirostris	Passeriformes	Tyrannidae (Tyrant Flycatchers)			886234	Poecilotriccus latirostris	species	ncbi:478614,gbif:2483871		canonical_match	106B40D1
15751	species	shtfly1	Slate-headed Tody-Flycatcher	Poecilotriccus sylvia	Passeriformes	Tyrannidae (Tyrant Flycatchers)			227264	Poecilotriccus sylvia	species	ncbi:592660,gbif:2483899,irmng:11364016,irmng:11322994		canonical_match	579EA7EA
15757	species	gowtof1	Golden-winged Tody-Flycatcher	Poecilotriccus calopterus	Passeriformes	Tyrannidae (Tyrant Flycatchers)			6520485	Poecilotriccus calopterus	species	additions-6520482-6520488	double matched on synonym to Mecocerculus calopterus		A4A6DEC1
15758	species	bkbtof1	Black-backed Tody-Flycatcher	Poecilotriccus pulchellus	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599232	Poecilotriccus pulchellus	species	gbif:5789097		canonical_match	6E0EF5A3
15760	species	blctyr2	Black-chested Tyrant	Taeniotriccus andrei	Passeriformes	Tyrannidae (Tyrant Flycatchers)			420327	Taeniotriccus andrei	species	ncbi:649818,gbif:2482706,irmng:10597255		canonical_match	7A5B9AF3
15763	species	sptfly1	Spotted Tody-Flycatcher	Todirostrum maculatum	Passeriformes	Tyrannidae (Tyrant Flycatchers)			128712	Todirostrum maculatum	species	ncbi:360208,gbif:2483268,irmng:10212815		canonical_match	9B1A56FF
15769	species	gyhtof1	Gray-headed Tody-Flycatcher	Todirostrum poliocephalum	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599199	Todirostrum poliocephalum	species	gbif:2483259,irmng:10460110		canonical_match	F1A4E6AD
15770	species	cotfly1	Common Tody-Flycatcher	Todirostrum cinereum	Passeriformes	Tyrannidae (Tyrant Flycatchers)			610954	Todirostrum cinereum	species	ncbi:196049,gbif:2483274,irmng:10698178		canonical_match	E3F6238A
15780	species	matfly1	Maracaibo Tody-Flycatcher	Todirostrum viridanum	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599197	Todirostrum viridanum	species	gbif:2483283,irmng:11329542		canonical_match	8BCDA657
15781	species	bhtfly1	Black-headed Tody-Flycatcher	Todirostrum nigriceps	Passeriformes	Tyrannidae (Tyrant Flycatchers)			3599200	Todirostrum nigriceps	species	gbif:2483261,irmng:10459497		canonical_match	3951009E
15782	species	patfly1	Painted Tody-Flycatcher	Todirostrum pictum	Passeriformes	Tyrannidae (Tyrant Flycatchers)			946236	Todirostrum pictum	species	ncbi:649809,gbif:2483260,irmng:11008477		canonical_match	35626642
